id,cons,vmax,blank,vmin,spect,vart,component,rah,ram,ras,decd,decm,decs,epoch,d,zero,period,e0_hjd,phase_secondary
KX,Pup,12.77,-,13.13,EA/D,,PRI,7,52,0.5,-26,22,39.8,2000,0.2,0,2.1468002,2452500.1047,0.5
KY,Pup,10.6,-,11.1,EB/KE,O9.5III,all,7,52,3.4,-26,45,18.6,2000,0.0,0,0.8494405,2452500.667,0.5
LN,Pup,12.5,-,13.0,EA/D,,PRI,7,55,9.1,-23,10,23.7,2000,0.3,0,3.951154,2452501.95,0.5
LT,Pup,12.5,-,12.9,EA/DM,,PRI,7,59,42.4,-23,44,26.1,2000,0.1,0,1.642681,2452500.77,0.5
LW,Pup,9.6,-,10.3,EA/GS,,PRI,8,5,26.0,-26,41,9.1,2000,1.2,0,59.351786,2452523.004,0.5
LY,Pup,12.2,-,13.0,EA,,PRI,8,12,2.9,-23,16,35.8,2000,0.3,0,2.887915,2452501.87,0.5
MO,Pup,11.7,-,12.5,EB,,ALL,7,30,49.4,-12,2,52.3,2000,0.0,0,3.671788,2452501.784,0.5
MP,Pup,10.0,-,10.5,E,,PRI,7,31,8.5,-13,14,26.1,2000,0.0,0,0.9989357,2452500.484,0.5
MQ,Pup,9.03,-,10.55,EB/SD,B9,ALL,7,31,19.3,-38,0,7.1,2000,0.0,0,1.4685657,2452501.1213,0.5
MW,Pup,8.8,-,9.2,EA/DM,A0V,all,7,56,1.7,-44,54,46.6,2000,0.0,0,1.71089,2452501.0,0.5
NO,Pup,6.53,-,6.98,EA/KE,B8V,PRI,8,26,17.7,-39,3,32.2,2000,0.2,0,1.2568913,2452500.2246,0.5
PV,Pup,6.88,-,7.32,EA/DM,A8V+A8V,PRI,7,45,28.7,-14,41,10.2,2000,0.2,0,1.6607269,2452501.1852,0.5
PV,Pup,6.88,-,7.32,EA/DM,A8V+A8V,SEC,7,45,28.7,-14,41,10.2,2000,0.2,0,1.6607227,2452501.9783,0.5
V348,Pup,15.4,-,17.1,EA/WD+NL,,PRI,7,12,32.9,-36,5,38.5,2000,0.0,0,0.10183895,2452500.0431,0.5
V358,Pup,9.3,-,9.54,EA,,SEC,6,57,39.1,-41,17,40.7,2000,0.0,0,6.793907,2452506.9974,0.5
V358,Pup,9.3,-,9.54,EA,,PRI,6,57,39.1,-41,17,40.7,2000,0.0,0,6.7939118,2452503.6056,0.5
V365,Pup,7.8,-,7.91,EA,,PRI,7,19,6.5,-35,11,3.2,2000,0.0,0,30.0331,2452527.4073,0.5
V366,Pup,8.07,-,8.29,EA,,PRI,7,20,51.8,-48,30,50.8,2000,0.0,0,2.484027,2452500.511,0.5
V366,Pup,8.07,-,8.29,EA,,SEC,7,20,51.8,-48,30,50.8,2000,0.0,0,2.4839018,2452501.8386,0.5
V397,Pup,5.91,-,6.09,EA,,PRI,7,49,14.6,-35,14,35.8,2000,0.0,0,3.0044385,2452501.1235,0.5
V397,Pup,5.91,-,6.09,EA,,SEC,7,49,14.6,-35,14,35.8,2000,0.0,0,3.0043656,2452503.0794,0.5
V399,Pup,9.27,-,9.56,EA,,PRI,7,49,28.9,-48,38,28.1,2000,0.0,0,3.910236,2452503.814,0.5
V399,Pup,9.27,-,9.56,EA,,SEC,7,49,28.9,-48,38,28.1,2000,0.0,0,3.90999,2452505.68,0.5
V434,Pup,7.76,-,8.38,EA,,PRI,8,20,10.7,-23,21,33.4,2000,0.0,0,1.911563,2452501.5024,0.5
V438,Pup,5.9,-,6.07,EA,,PRI,8,24,57.2,-42,46,11.4,2000,0.0,0,4.9349709,2452501.7379,0.5
V595,Pup,12.5,-,13.8,EA,,PRI,8,26,27.1,-12,9,9.4,2000,0.0,0,2.5187616,2452501.8354,0.5
V596,Pup,6.57,-,7.05,EA/DM,A1V+A1V,PRI,8,27,33.3,-20,50,38.2,2000,0.3,0,4.5961782,2452503.105,0.5
V596,Pup,6.57,-,7.05,EA/DM,A1V+A1V,SEC,8,27,33.3,-20,50,38.2,2000,0.3,0,4.5961709,2452505.3009,0.5
V611,Pup,8.11,-,8.35,EA,B3IV,PRI,7,44,6.1,-16,55,57.6,2000,0.4,0,6.3177857,2452502.9489,0.5
V611,Pup,8.11,-,8.35,EA,B3IV,SEC,7,44,6.1,-16,55,57.6,2000,0.4,0,6.3177653,2452505.5834,0.5
RZ,Pyx,8.83,-,9.72,EB/KE,B7V,ALL,8,52,4.4,-27,29,1.4,2000,0.0,0,0.656274,2452500.3412,0.5
SV,Pyx,10.0,-,11.0,EA,,ALL,9,24,55.5,-33,37,12.6,2000,0.0,0,1.446402,2452500.849,0.5
TT,Pyx,8.8,-,9.48,EA,B9,PRI,8,48,30.9,-26,9,47.8,2000,0.5,0,1.5157784,2452500.34,0.5
TV,Pyx,12.1,-,12.5,EB,,all,9,8,34.7,-34,10,41.3,2000,0.0,0,0.6466682,2452500.63,0.5
TX,Pyx,9.5,-,9.9,E/KE,A3,PRI,8,42,30.6,-32,20,32.1,2000,0.0,0,0.56274478,2452500.7081,0.5
TY,Pyx,6.85,-,7.5,EA/D/RS,G5+G5,ALL,8,59,42.7,-27,48,58.7,2000,0.2,0,3.1985804,2452501.496,0.5
TZ,Pyx,10.7,-,11.1,EW,,PRI,8,41,8.3,-32,12,3.0,2000,0.0,0,2.3185506,2452500.3598,0.5
TZ,Pyx,10.7,-,11.1,EW,,SEC,8,41,8.3,-32,12,3.0,2000,0.0,0,2.318556,2452501.529,0.5
AC,Pyx,7.8,-,8.1,EA,,PRI,8,31,28.0,-25,40,55.8,2000,0.0,0,7.6679642,2452505.9126,0.5
DK,Pyx,7.85,-,7.97,EA,B3III,PRI,8,33,24.1,-34,38,55.3,2000,0.4,0,6.17847,2452505.849,0.5
DK,Pyx,7.85,-,7.97,EA,B3III,SEC,8,33,24.1,-34,38,55.3,2000,0.4,0,6.17846,2452507.653,0.5
UX,Ret,8.32,-,9.02,EW,,ALL,3,57,34.0,-54,21,26.6,2000,0.0,0,0.49010556,2452500.0135,0.5
VY,Ret,7.89,-,8.47,EA,F5V,PRI,3,27,16.8,-61,15,32.9,2000,0.0,0,14.216213,2452500.7271,0.5
U,Sge,6.45,-,9.28,EA/SD,B8V+G2IV-I,PRI,19,18,48.4,19,36,37.7,2000,0.6,0,3.3806575,2452501.7815,0.5
V,Sge,8.6,-,13.9,E+NL,pec cont+e,ALL,20,20,14.7,21,6,10.4,2000,0.0,0,0.5141856,2452500.25,0.5
SY,Sge,10.5,-,11.2,EA/DM,B2,ALL,19,54,53.5,18,14,2.2,2000,0.5,0,3.539259,2452502.817,0.5
TU,Sge,13.0,-,15.0,EA/SD,,PRI,19,55,21.8,19,16,46.2,2000,0.7,0,4.909026,2452501.63,0.5
UU,Sge,14.18,-,15.59,EA/D /PN,O subdwarf,PRI,19,42,10.3,17,5,15.6,2000,0.1,0,0.46506931,2452500.4078,0.5
UZ,Sge,11.4,-,13.0,EA/SD,A3V,ALL,20,12,16.2,19,20,55.4,2000,0.3,0,2.2157412,2452502.025,0.5
WY,Sge,5.4,-,20.7,N+UG +EA,pec e+cont,pri,19,32,43.9,17,44,54.7,2000,0.0,0,0.15363448,2452500.066,0.5
WZ,Sge,7.0,-,15.53,UGSU+E+ZZ,DAep UG,PRI,20,7,36.5,17,42,14.7,2000,0.0,0,0.05668784,2452500.0548,0.5
BR,Sge,12.9,-,14.1,EA,,PRI,20,6,26.7,21,13,57.7,2000,0.3,0,2.362159,2452501.44,0.5
CK,Sge,14.0,-,15.8,EA/SD,,PRI,20,12,14.4,19,19,11.0,2000,0.3,0,2.434923,2452500.169,0.5
CP,Sge,13.2,-,14.3,EA,,PRI,20,14,5.9,18,37,27.8,2000,0.4,0,3.501666,2452503.286,0.5
CU,Sge,10.9,-,11.7,EB/DW,F5,PRI,19,24,29.7,16,29,59.3,2000,0.0,0,0.79167557,2452500.133,0.5
CW,Sge,11.0,-,11.8,EW/DW,F5,ALL,19,59,58.0,19,10,44.7,2000,0.0,0,0.6603644,2452500.564,0.5
DE,Sge,11.9,-,13.6,EA/SD,A,PRI,20,7,13.5,20,50,10.9,2000,0.3,0,2.872013,2452500.67,0.5
DK,Sge,12.2,-,13.2,EW,,ALL,20,13,52.5,21,25,2.5,2000,0.0,0,0.6218247,2452500.473,0.5
DL,Sge,11.4,-,12.2,EA/SD,,ALL,19,7,35.2,18,57,20.0,2000,0.2,0,0.8572781,2452500.4553,0.5
DM,Sge,11.0,-,12.0,EB/DM,A0,ALL,19,15,5.9,18,25,52.2,2000,0.0,0,2.7753222,2452500.457,0.5
EI,Sge,14.0,-,14.8,EW/KW,,ALL,19,59,7.5,19,27,53.1,2000,0.0,0,0.3882477,2452500.041,0.5
FF,Sge,12.4,-,13.0,EA,A,ALL,20,11,43.3,21,14,57.1,2000,0.3,0,2.6538576,2452500.043,0.5
FL,Sge,13.9,-,15.9,EA/SD,,PRI,20,13,23.7,18,28,12.2,2000,0.2,0,2.0929284,2452501.5752,0.5
FP,Sge,14.5,-,14.9,EA,,ALL,20,14,45.8,19,36,49.6,2000,0.0,0,0.64200717,2452500.2947,0.5
GN,Sge,10.3,-,10.6,EB/KE,A4-F0,ALL,20,10,8.4,20,17,10.3,2000,0.0,0,1.4376009,2452500.0677,0.5
GO,Sge,12.7,-,13.2,EA,,PRI,20,15,26.7,18,39,50.9,2000,0.0,0,3.400972,2452501.611,0.5
V365,Sge,12.5,-,13.19,EW,,ALL,20,7,55.4,17,31,16.3,2000,0.0,0,0.3691263,2452500.2764,0.5
V370,Sge,11.7,-,12.3,EA,,PRI,20,4,59.9,20,13,28.3,2000,0.3,0,8.3263337,2452501.7944,0.5
RS,Sgr,6.01,-,6.97,EA/SD,B3IV-V+A,PRI,18,17,36.2,-34,6,26.1,2000,0.4,0,2.4156835,2452502.4058,0.5
WX,Sgr,9.6,-,11.3,EA/SD,A1,PRI,17,59,24.2,-17,23,55.0,2000,0.3,0,2.129239,2452500.312,0.5
WY,Sgr,10.2,-,11.1,EA/SD,B9,ALL,18,0,58.7,-23,1,56.0,2000,0.8,0,4.670432,2452501.361,0.5
XY,Sgr,10.7,-,12.2,EA/SD,A0,ALL,18,11,6.4,-16,28,9.1,2000,0.3,0,2.0229225,2452501.904,0.5
XZ,Sgr,8.82,-,10.93,EA/SD,A3V+G5IV-V,ALL,18,22,6.8,-25,14,23.9,2000,0.4,0,3.2755383,2452500.1747,0.5
YY,Sgr,10.02,-,10.73,EA/DM,B8+B8,PRI,18,44,35.8,-19,23,23.0,2000,0.3,0,2.628455,2452501.792,0.5
YY,Sgr,10.02,-,10.73,EA/DM,B8+B8,SEC,18,44,35.8,-19,23,23.0,2000,0.3,0,2.628483,2452502.935,0.5
ZZ,Sgr,10.5,-,12.8,EA/SD,A2,ALL,18,49,42.2,-34,40,59.5,2000,0.5,0,3.0833221,2452502.6871,0.5
BN,Sgr,9.25,-,10.1,EA,F6,PRI,17,47,5.4,-28,8,59.5,2000,0.6,0,2.519699,2452501.92,0.5
BQ,Sgr,9.4,-,11.87,EA/DS,A2n,all,19,14,14.9,-36,14,39.8,2000,0.8,0,8.01946,2452505.98,0.5
DV,Sgr,10.4,-,11.5,EA/SD,A0,ALL,18,39,36.3,-22,40,43.5,2000,0.3,0,1.862828,2452500.713,0.5
EG,Sgr,11.2,-,12.7,EA/SD,A0,PRI,19,14,23.5,-14,11,13.8,2000,0.3,0,2.4861514,2452501.2467,0.5
V356,Sgr,6.84,-,7.66,EA/DS,B3V+A1II,PRI,18,47,52.3,-20,16,28.2,2000,1.1,0,8.89609,2452502.55,0.5
V505,Sgr,6.46,-,7.51,EA/SD,A2V+F6,ALL,19,53,6.4,-14,36,11.5,2000,0.2,0,1.1828504,2452500.377,0.5
V523,Sgr,9.57,-,9.9,EA/DM,A5,SEC,19,2,54.6,-29,8,33.8,2000,0.3,0,2.3237897,2452503.07,0.5
V523,Sgr,9.57,-,9.9,EA/DM,A5,PRI,19,2,54.6,-29,8,33.8,2000,0.3,0,2.3238325,2452501.904,0.5
V524,Sgr,11.0,-,12.4,EA,F8III,ALL,19,53,14.5,-14,54,38.9,2000,0.5,0,4.116198,2452500.85,0.5
V525,Sgr,8.28,-,8.93,EB/KE,A2,PRI,19,7,13.5,-30,9,37.7,2000,0.0,0,0.7051217,2452500.648,0.5
V526,Sgr,9.78,-,10.54,EA/DM,A0,PRI,19,8,15.0,-31,20,54.9,2000,0.2,0,1.9193844,2452501.6716,0.5
V573,Sgr,12.2,-,12.8,EB,,ALL,18,3,34.3,-35,57,0.0,2000,0.0,0,0.977108,2452500.332,0.5
V683,Sgr,12.0,-,12.7,E,,ALL,18,14,24.2,-36,46,7.3,2000,0.0,0,0.58360815,2452500.3222,0.5
V729,Sgr,14.1,-,15.5,IS,ea,pri,19,16,49.2,-26,14,33.4,2000,0.0,0,0.1734056,2452500.094,0.5
V743,Sgr,13.8,-,14.3,EW/KW,,ALL,17,43,56.1,-28,29,51.5,2000,0.0,0,0.27663579,2452500.202,0.5
V779,Sgr,11.5,-,12.1,EW/KW,F8,ALL,17,55,37.1,-28,17,59.5,2000,0.0,0,0.44502994,2452500.2674,0.5
V784,Sgr,12.1,-,12.8,EB/DM,,PRI,17,57,12.4,-25,58,33.1,2000,0.0,0,1.8191369,2452501.5087,0.5
V789,Sgr,12.3,-,13.0,EA/D,,PRI,17,59,53.1,-28,9,25.5,2000,0.3,0,2.552337,2452501.91,0.5
V792,Sgr,11.7,-,12.4,EB/D,,all,18,3,4.7,-22,51,50.2,2000,0.0,0,3.9309687,2452503.1518,0.5
V849,Sgr,12.9,-,14.2,EA,,PRI,19,2,37.2,-31,7,40.7,2000,0.4,0,2.9506535,2452502.4276,0.5
V902,Sgr,14.4,-,14.8,EW/KW,,ALL,19,25,14.1,-29,9,8.7,2000,0.0,0,0.29394927,2452500.0589,0.5
V986,Sgr,13.0,-,14.1,EA/DS,,PRI,17,54,2.4,-27,0,47.1,2000,0.5,0,10.42943,2452501.08,0.5
V1000,Sgr,13.3,-,13.9,EW/KW,,ALL,18,0,29.4,-31,42,6.3,2000,0.0,0,0.4307648,2452500.029,0.5
V1068,Sgr,15.1,-,15.4,EW/KW,,ALL,19,3,18.0,-15,14,22.5,2000,0.0,0,0.36996913,2452500.08,0.5
V1071,Sgr,13.2,-,13.9,EA,,ALL,19,4,3.0,-22,28,31.3,2000,0.2,0,1.3560955,2452500.24,0.5
V1108,Sgr,11.6,-,12.8,EA/DS,,PRI,19,12,43.6,-18,8,12.0,2000,0.5,0,46.583,2452515.03,0.5
V1108,Sgr,11.6,-,12.8,EA/DS,,SEC,19,12,43.6,-18,8,12.0,2000,0.5,0,46.5834,2452539.1,0.5
V1109,Sgr,14.3,-,14.8,EB,,PRI,19,12,49.8,-14,51,8.9,2000,0.0,0,0.6111319,2452500.431,0.5
V1133,Sgr,13.2,-,14.0,EA,,PRI,19,21,7.0,-14,25,3.0,2000,0.1,0,0.8053008,2452500.751,0.5
V1177,Sgr,11.3,-,11.7,EA/KE,B9,PRI,18,4,34.5,-31,34,42.2,2000,0.0,0,0.9631072,2452500.773,0.5
V1454,Sgr,15.3,-,15.7,EA/D,,ALL,18,3,46.6,-30,11,27.4,2000,0.3,0,6.456778,2452503.013,0.5
V1647,Sgr,6.94,-,7.57,EA/DM,A1V+A2V,PRI,17,59,13.5,-36,56,19.8,2000,0.3,0,3.28279,2452502.033,0.5
V1647,Sgr,6.94,-,7.57,EA/DM,A1V+A2V,SEC,17,59,13.5,-36,56,19.8,2000,0.3,0,3.28282,2452503.011,0.5
V1968,Sgr,12.3,-,13.3,EA,,PRI,18,21,23.1,-19,33,24.4,2000,0.0,0,0.56324934,2452500.0762,0.5
V1980,Sgr,11.2,-,11.8,EA/GS,,ALL,18,25,24.5,-25,10,40.0,2000,4.1,0,40.5057,2452531.8,0.5
V2184,Sgr,12.5,-,13.0,EA,,PRI,19,46,17.5,-37,24,52.7,2000,0.0,0,16.495833,2452505.1325,0.5
V2184,Sgr,12.5,-,13.0,EA,,SEC,19,46,17.5,-37,24,52.7,2000,0.0,0,16.494994,2452509.0615,0.5
V2283,Sgr,10.23,-,11.03,EA/DM,A0,PRI,18,4,38.8,-36,54,52.6,2000,0.2,0,3.4714506,2452500.5271,0.5
V2283,Sgr,10.23,-,11.03,EA/DM,A0,SEC,18,4,38.8,-36,54,52.6,2000,0.2,0,3.4714302,2452503.2112,0.5
V2338,Sgr,13.8,-,15.5,EA/SD,,pri,18,23,48.7,-25,26,18.7,2000,0.0,0,2.81368,2452500.42,0.5
V2349,Sgr,8.76,-,9.4,EA/D,B1Vne,ALL,18,28,25.1,-16,42,4.5,2000,0.6,0,3.408534,2452501.02,0.5
V2351,Sgr,10.21,-,10.73,EA/DM,,ALL,18,29,29.9,-31,28,2.2,2000,0.4,0,3.748824,2452502.98,0.5
V2509,Sgr,7.35,-,7.71,EB/KE,A0,ALL,18,15,49.9,-35,38,14.3,2000,0.0,0,1.087001,2452500.059,0.5
V2617,Sgr,9.56,-,10.1,EA/KE,A0,all,19,55,18.4,-23,58,12.8,2000,0.0,0,1.26754,2452501.27,0.5
V3895,Sgr,9.0,-,9.5,EA,A0,PRI,17,58,24.2,-29,15,48.0,2000,0.0,0,27.110851,2452522.0223,0.5
V3903,Sgr,7.0,-,7.45,INA,O8Vn,ALL,18,9,17.7,-23,59,18.2,2000,0.0,0,1.744202,2452500.446,0.5
V4089,Sgr,5.87,-,6.07,EA/DM,,ALL,19,34,8.5,-40,2,4.7,2000,0.0,0,4.6270843,2452503.2147,0.5
V4197,Sgr,7.95,-,8.7,EW/KE,,ALL,19,5,57.9,-19,28,52.7,2000,0.0,0,0.7148106,2452500.235,0.5
V5552,Sgr,12.86,-,13.74,EA,,ALL,19,48,55.3,-37,12,12.2,2000,0.0,0,1.347668,2452501.243,0.5
V5565,Sgr,10.39,-,10.89,EA,B9,PRI,18,16,41.6,-35,38,9.7,2000,0.2,0,4.3028878,2452501.4224,0.5
V5565,Sgr,10.39,-,10.89,EA,B9,SEC,18,16,41.6,-35,38,9.7,2000,0.2,0,4.3028459,2452503.1225,0.5
V5570,Sgr,8.6,-,9.05,EA,B9V,PRI,19,10,56.8,-25,54,39.6,2000,0.4,0,11.789972,2452509.9996,0.5
V5605,Sgr,13.49,-,13.5,EP,F2,PRI,17,52,30.0,-29,33,1.9,2000,0.1,0,2.264264,2452502.198,0.5
V5643,Sgr,9.53,-,9.88,EA,B9IV/V,PRI,18,33,24.0,-19,30,20.4,2000,0.2,0,1.9185881,2452500.8025,0.5
AL,Sco,11.2,-,13.5,EA/SD,F,ALL,16,48,13.1,-32,56,42.4,2000,0.2,0,1.5322507,2452501.168,0.5
BS,Sco,11.5,-,13.2,EA/SD,B5V,PRI,17,55,4.4,-31,38,34.9,2000,0.8,0,7.62237,2452503.4,0.5
FV,Sco,7.95,-,8.72,EA/DM,B6V,ALL,17,13,45.0,-32,51,9.2,2000,0.7,0,5.727904,2452502.458,0.5
V385,Sco,10.9,-,11.7,E/D,B9,PRI,17,38,9.5,-37,42,20.0,2000,0.0,0,4.6902454,2452503.7618,0.5
V393,Sco,8.2,-,9.0,EA/SD,B9,ALL,17,48,47.6,-35,3,25.6,2000,0.9,0,7.71247,2452507.77,0.5
V453,Sco,6.36,-,6.73,EB/GS,B0.5Iape,ALL,17,56,16.1,-32,28,30.0,2000,0.0,0,12.006042,2452507.9122,0.5
V457,Sco,10.6,-,11.4,EA/DM,,ALL,17,8,2.5,-35,57,40.8,2000,0.2,0,2.0073793,2452501.7052,0.5
V474,Sco,10.3,-,11.0,EB,B3-5,ALL,17,18,51.4,-31,34,58.8,2000,0.0,0,1.6200478,2452500.0727,0.5
V490,Sco,12.0,-,12.6,EA/DM,,ALL,17,37,54.5,-33,57,4.0,2000,0.2,0,3.0037558,2452500.398,0.5
V499,Sco,8.25,-,0.51,EB/DM,B1V,ALL,17,29,2.3,-33,0,16.2,2000,0.0,0,2.3332957,2452501.685,0.5
V569,Sco,10.7,-,11.5,EA/DM,A3,ALL,16,50,2.4,-42,36,8.4,2000,0.2,0,1.0472439,2452500.3157,0.5
V590,Sco,10.68,-,11.3,EA/SD,B5,ALL,16,58,50.8,-42,22,13.6,2000,0.3,0,2.4728837,2452500.3811,0.5
V606,Sco,11.9,-,12.2,EA,,ALL,17,6,22.1,-37,41,30.9,2000,0.1,0,2.6857473,2452502.6356,0.5
V619,Sco,11.9,-,12.4,EB/KE,,ALL,17,14,16.0,-41,21,21.0,2000,0.0,0,0.75462585,2452500.7299,0.5
V629,Sco,11.9,-,12.4,E,,PRI,17,18,20.3,-39,3,42.1,2000,0.0,0,3.2490341,2452502.723,0.5
V629,Sco,11.9,-,12.4,E,,SEC,17,18,20.3,-39,3,42.1,2000,0.0,0,3.2491902,2452504.3749,0.5
V632,Sco,11.5,-,11.9,EA/D,F,PRI,17,20,30.4,-43,4,34.3,2000,0.1,0,1.6101517,2452501.4323,0.5
V633,Sco,11.9,-,12.5,EB /KE,,ALL,17,21,20.4,-41,58,17.9,2000,0.0,0,0.4933089,2452500.4125,0.5
V634,Sco,11.7,-,12.3,EA/DM,A,ALL,17,21,39.2,-36,45,11.1,2000,0.1,0,1.2240297,2452500.5947,0.5
V700,Sco,10.19,-,10.5,EB /DM,B5,ALL,17,31,13.2,-31,22,42.7,2000,0.0,0,2.346893,2452502.13,0.5
V701,Sco,8.63,-,9.05,EW/KE,B1 V nn,ALL,17,34,24.5,-32,30,16.0,2000,0.0,0,0.7618724,2452500.193,0.5
V714,Sco,12.2,-,12.8,EA,,ALL,17,55,56.6,-31,42,47.2,2000,0.2,0,1.396448,2452500.273,0.5
V760,Sco,7.04,-,7.4,EA/DM,B3 Vn,PRI,16,24,43.7,-34,53,37.5,2000,0.3,0,1.7309266,2452500.953,0.5
V764,Sco,8.5,-,9.1,EB/DM,A5IV/V,ALL,17,56,8.5,-45,9,20.6,2000,0.0,0,1.5426323,2452500.335,0.5
V833,Sco,11.0,-,11.6,EB/KE,F0,ALL,17,53,56.0,-36,32,2.4,2000,0.0,0,1.1878488,2452501.076,0.5
V843,Sco,10.4,-,10.9,EA/SD,,ALL,17,56,35.5,-36,42,22.3,2000,0.2,0,0.9836387,2452500.152,0.5
V861,Sco,6.07,-,6.4,EB,B0.5Iae,ALL,16,56,36.0,-40,49,24.4,2000,0.0,0,7.8482,2452501.97,0.5
V881,Sco,8.8,-,0.4,E,A0,PRI,16,42,8.1,-33,46,0.5,2000,0.0,0,2.491554,2452502.242,0.5
V881,Sco,8.8,-,0.4,E,A0,SEC,16,42,8.1,-33,46,0.5,2000,0.0,0,2.491566,2452503.314,0.5
V883,Sco,7.34,-,7.66,EB/KE,B2.5Vn,PRI,16,57,52.5,-37,59,47.5,2000,0.0,0,4.341176,2452504.281,0.5
V883,Sco,7.34,-,7.66,EB/KE,B2.5Vn,SEC,16,57,52.5,-37,59,47.5,2000,0.0,0,4.341156,2452506.687,0.5
V885,Sco,8.6,-,0.3,E/DM,B2V,SEC,17,47,59.0,-37,38,24.1,2000,0.0,0,9.2978978,2452509.6795,0.5
V885,Sco,8.6,-,0.3,E/DM,B2V,PRI,17,47,59.0,-37,38,24.1,2000,0.0,0,9.2978627,2452505.2473,0.5
V889,Sco,11.35,-,12.37,E,,ALL,16,51,37.2,-44,57,45.6,2000,0.0,0,12.51134,2452507.38,0.5
V893,Sco,10.6,-,14.5,UG,,PRI,16,15,15.0,-28,37,32.1,2000,0.0,0,0.07596146,2452500.024,0.5
V904,Sco,10.0,-,0.4,E,A0,ALL,17,29,56.7,-41,3,23.6,2000,0.0,0,1.2669957,2452501.259,0.5
V906,Sco,5.96,-,6.23,EA/DM,B9V+B9V,ALL,17,53,54.8,-34,45,9.8,2000,0.4,0,2.785964,2452501.418,0.5
V907,Sco,8.61,-,9.2,EA/DM,A0,ALL,17,56,55.6,-34,45,1.3,2000,0.0,0,3.7762655,2452500.7106,0.5
V923,Sco,5.86,-,6.24,EA/D,F3IV-V+F3V,PRI,17,3,50.9,-38,9,9.3,2000,0.0,0,34.838765,2452529.514,0.5
V1046,Sco,9.34,-,9.7,E,,PRI,16,6,39.0,-26,25,1.6,2000,0.0,0,11.116451,2452508.0761,0.5
V1055,Sco,8.65,-,8.92,EW,,ALL,16,27,26.2,-37,28,37.3,2000,0.0,0,0.3636882,2452500.2246,0.5
V1067,Sco,10.37,-,10.77,E,,SEC,16,50,59.1,-26,46,51.5,2000,0.0,0,12.053559,2452511.68,0.5
V1081,Sco,6.97,-,7.12,EA,,ALL,17,29,12.9,-31,32,3.4,2000,0.0,0,2.513693,2452500.508,0.5
V1082,Sco,10.09,-,10.53,E,,PRI,17,36,27.4,-33,29,35.9,2000,0.0,0,23.4462,2452518.35,0.5
V1082,Sco,10.09,-,10.53,E,,SEC,17,36,27.4,-33,29,35.9,2000,0.0,0,23.4465,2452526.31,0.5
V1195,Sco,8.86,-,9.04,EA,B9IV,PRI,16,19,23.0,-40,56,38.9,2000,0.0,0,4.0030409,2452502.8109,0.5
V1226,Sco,10.59,-,10.78,EA,A0,ALL,17,2,25.0,-36,49,34.5,2000,0.2,0,2.0835347,2452500.2448,0.5
V1270,Sco,9.17,-,9.72,EA,A0IV,PRI,17,57,2.5,-40,7,15.9,2000,0.0,0,4.2432084,2452501.0757,0.5
V1270,Sco,9.17,-,9.72,EA,A0IV,SEC,17,57,2.5,-40,7,15.9,2000,0.0,0,4.2430833,2452502.9757,0.5
V1301,Sco,13.0,-,13.5,EA,,PRI,17,5,18.7,-34,56,0.3,2000,0.1,0,1.954074,2452500.278,0.5
V1301,Sco,13.0,-,13.5,EA,,SEC,17,5,18.7,-34,56,0.3,2000,0.1,0,1.954065,2452501.162,0.5
V1611,Sco,13.1,-,13.8,EA,,PRI,17,5,24.5,-38,47,0.7,2000,0.4,0,10.707177,2452503.1173,0.5
mu. 1,Sco,2.94,-,3.22,EB/SD,B1.5V+B6.5,ALL,16,51,52.2,-38,2,50.6,2000,0.0,0,1.4462695,2452500.478,0.5
RT,Scl,10.18,-,10.89,EB/SD,A5n+F3,ALL,0,36,28.1,-25,40,22.9,2000,0.0,0,0.5115563,2452500.1125,0.5
SZ,Scl,12.98,-,13.68,EW/KW,,ALL,0,15,46.7,-31,5,45.0,2000,0.0,0,0.32082114,2452500.1186,0.5
AL,Scl,6.06,-,6.33,EA/DM,B6V+A0V,PRI,23,55,16.6,-31,55,17.3,2000,0.2,0,2.4450856,2452500.8252,0.5
BD,Scl,10.12,-,10.39,EB,,all,0,32,25.2,-24,52,34.5,2000,0.0,0,0.5662923,2452500.217,0.5
BE,Scl,10.41,-,10.84,EW,,all,1,21,33.0,-29,7,52.7,2000,0.0,0,0.42290144,2452500.0549,0.5
CG,Scl,8.67,-,9.16,EA,G5V,PRI,0,55,26.8,-37,31,26.4,2000,0.0,0,11.035716,2452503.4768,0.5
CG,Scl,8.67,-,9.16,EA,G5V,SEC,0,55,26.8,-37,31,26.4,2000,0.0,0,11.035677,2452508.8533,0.5
CI,Scl,8.78,-,9.0,EA,F5/F6V,PRI,1,3,43.8,-30,23,55.3,2000,0.4,0,14.710624,2452500.8983,0.5
CM,Scl,8.81,-,8.93,EA,F7V,PRI,23,36,3.6,-32,37,24.3,2000,0.3,0,10.288562,2452501.6636,0.5
CP,Scl,12.39,-,13.15,EW,,ALL,0,24,49.4,-27,44,19.1,2000,0.0,0,0.3136581,2452500.035,0.5
U,Sct,10.08,-,11.04,EB/SD,F0,ALL,18,54,27.2,-12,36,35.4,2000,0.0,0,0.9549827,2452500.096,0.5
W,Sct,9.92,-,10.57,EA/DM,B3n+B0,all,18,24,33.5,-13,39,12.8,2000,1.2,0,10.27022,2452503.2,0.5
